X GPS (deg),Y GPS (deg),Accelerometer Y (rad/s^2),Gyroscope X (rad/s),Gyroscope Z (rad/s),Steering Angle encoder(rad),Speed GPS (m/s),Time (ms),Time,flag,flag,flag,State Estimate X (m),State Estimate Y (m),State Estimate Psi (rad),State Estimate Roll (rad),State Estimate Rollrate (rad/s),State Estimate Delta (rad),State Estimate Velocity (m/s),Steerrate input (rad/s),drct,drct,drct,drct,drct
57.687526,11.979785,0.402132,-0.02474,-0.074984,0.028246,3,9802315,46.24,1017,1017,1017,6,1,-7095932.681,-0.033923,-0.135494,0.027129,2.776408,0.179418,0,0,0,0.604683,0.179418
57.687526,11.979785,0.464366,-0.026267,-0.077427,0.029633,3,9802325,46.25,1017,1017,1017,6,1,-7095932.68,-0.033611,-0.127653,0.028635,2.778404,0.171264,0,0,0,0.599926,0.171264
57.687526,11.979785,0.420084,-0.021991,-0.072693,0.030878,3,9802335,46.26,1017,1017,1017,6,1,-7095932.679,-0.035537,-0.120875,0.02992,2.780382,0.166412,0,0,0,0.597095,0.166412
57.687526,11.979785,0.483515,-0.017868,-0.074831,0.032039,3,9802345,46.27,1017,1017,1017,6,1,-7095932.679,-0.033811,-0.113564,0.031134,2.782342,0.157375,0,0,0,0.591822,0.157375
57.687526,11.979785,0.380589,-0.01741,-0.073304,0.033142,3,9802355,46.28,1017,1017,1017,6,1,-7095932.678,-0.035499,-0.107109,0.032209,2.784285,0.152608,0,0,0,0.589041,0.152608
57.687526,11.979785,0.350668,-0.018937,-0.080787,0.034218,3,9802365,46.29,1017,1017,1017,6,1,-7095932.677,-0.031426,-0.099697,0.033279,2.786211,0.141124,0,0,0,0.58234,0.141124
57.687526,11.979785,0.448808,-0.01573,-0.074678,0.035407,3,9802375,46.3,1017,1017,1017,6,1,-7095932.676,-0.028892,-0.092709,0.033641,2.788119,0.131601,0,0,0,0.576784,0.131601
57.687526,11.979785,0.398541,-0.019853,-0.079107,0.03651,3,9802385,46.31,1017,1017,1017,6,1,-7095932.675,-0.031786,-0.086993,0.034431,2.79001,0.128779,0,0,0,0.575138,0.128779
57.687526,11.979785,0.39136,-0.017562,-0.081856,0.037614,3,9802395,46.32,1017,1017,1017,6,1,-7095932.674,-0.0301,-0.081,0.035371,2.791885,0.1211,0,0,0,0.570657,0.1211
57.687526,11.979785,0.433249,-0.017868,-0.080023,0.038718,3,9802405,46.33,1017,1017,1017,6,1,-7095932.673,-0.029094,-0.075127,0.036342,2.793742,0.114221,0,0,0,0.566644,0.114221
57.687526,11.979785,0.432052,-0.021686,-0.078802,0.039794,3,9802415,46.34,1017,1017,1017,6,1,-7095932.672,-0.030183,-0.069975,0.037346,2.795583,0.110158,0,0,0,0.564273,0.110158
57.687526,11.979785,0.372211,-0.022907,-0.086285,0.040869,3,9802425,46.35,1017,1017,1017,6,1,-7095932.671,-0.030078,-0.065112,0.03837,2.797408,0.10519,0,0,0,0.561375,0.10519
57.687526,11.979785,0.400935,-0.024129,-0.088575,0.041945,3,9802435,46.36,1017,1017,1017,6,1,-7095932.67,-0.027415,-0.059845,0.039362,2.799216,0.09726,0,0,0,0.556747,0.09726
57.687526,11.979785,0.376998,-0.030391,-0.089492,0.042935,3,9802445,46.37,1017,1017,1017,6,1,-7095932.669,-0.027681,-0.055144,0.04089,2.801009,0.09726,0,0,0,0.556747,0.09726
57.687526,11.979785,0.420084,-0.029322,-0.090866,0.043897,3,9802455,46.38,1017,1017,1017,6,1,-7095932.668,-0.026817,-0.05062,0.042078,2.802785,0.087437,0,0,0,0.551016,0.087437
57.687526,11.979785,0.499074,-0.024435,-0.09331,0.044775,3,9802465,46.39,1017,1017,1017,6,1,-7095932.667,-0.027786,-0.046735,0.043021,2.804545,0.084521,0,0,0,0.549315,0.084521
57.687526,11.979785,0.475138,-0.028405,-0.093462,0.045426,3,9802475,46.4,1017,1017,1017,6,1,-7095932.666,-0.030885,-0.043543,0.043756,2.80629,0.084428,0,0,0,0.549261,0.084428
57.687526,11.979785,0.410509,-0.028863,-0.093768,0.045822,3,9802485,46.41,1017,1017,1017,6,1,-7095932.665,-0.030431,-0.040269,0.044302,2.808019,0.0807,0,0,0,0.547086,0.0807
57.687526,11.979785,0.441627,-0.028863,-0.096517,0.045907,3,9802495,46.42,1017,1017,1017,6,1,-7095932.664,-0.02758,-0.036541,0.044574,2.809733,0.074121,0,0,0,0.543247,0.074121
57.687526,11.979785,0.318354,-0.039095,-0.098655,0.045907,3,9802505,46.43,1017,1017,1017,6,1,-7095932.663,-0.027948,-0.033518,0.044635,2.811431,0.071466,0,0,0,0.541698,0.071466
57.687526,11.979785,0.381786,-0.039554,-0.097433,0.045907,3,9802515,46.44,1017,1017,1017,6,1,-7095932.662,-0.022976,-0.029859,0.044658,2.813114,0.062836,0,0,0,0.536662,0.062836
57.687526,11.979785,0.30878,-0.036652,-0.098807,0.045907,3,9802525,46.45,1017,1017,1017,6,1,-7095932.661,-0.024158,-0.027375,0.044612,2.814782,0.061533,0,0,0,0.535902,0.061533
57.687526,11.979785,0.293221,-0.03543,-0.097128,0.045907,3,9802535,46.46,1017,1017,1017,6,1,-7095932.659,-0.021372,-0.024057,0.044596,2.816436,0.055429,0,0,0,0.532341,0.055429
57.687526,11.979785,0.280056,-0.034361,-0.094379,0.045907,3,9802545,46.47,1017,1017,1017,6,1,-7095932.658,-0.019935,-0.020856,0.044565,2.818074,0.050791,0,0,0,0.529634,0.050791
57.687526,11.979785,0.324338,-0.032529,-0.091783,0.045907,3,9802555,46.48,1017,1017,1017,6,1,-7095932.657,-0.018895,-0.017723,0.044544,2.819698,0.046618,0,0,0,0.5272,0.046618
57.687526,11.979785,0.281253,-0.02978,-0.092393,0.045907,3,9802565,46.49,1017,1017,1017,6,1,-7095932.656,-0.020211,-0.015205,0.04452,2.821308,0.046618,0,0,0,0.5272,0.046618
57.687526,11.979785,0.309976,-0.027031,-0.090255,0.045907,3,9802575,46.5,1017,1017,1017,6,1,-7095932.655,-0.018634,-0.012171,0.044512,2.822903,0.045416,0,0,0,0.526499,0.045416
57.687526,11.979785,0.329125,-0.025962,-0.087354,0.045907,3,9802585,46.51,1017,1017,1017,6,1,-7095932.654,-0.019225,-0.009564,0.044492,2.824483,0.040805,0,0,0,0.523808,0.040805
57.687526,11.979785,0.341094,-0.023671,-0.078496,0.045907,3,9802595,46.52,1017,1017,1017,6,1,-7095932.652,-0.019941,-0.007225,0.044487,2.82605,0.03879,0,0,0,0.522632,0.03879
57.687526,11.979785,0.366227,-0.022907,-0.079412,0.045907,3,9802605,46.53,1017,1017,1017,6,2,-7095932.651,-0.020419,-0.004987,0.044521,2.827603,0.037166,0,0,0,0.521685,0.037166
57.687526,11.979785,0.356652,-0.030085,-0.087048,0.045907,3,9802615,46.54,1017,1017,1017,6,2,-7095932.65,-0.021482,-0.003072,0.044529,2.829142,0.034554,0,0,0,0.520161,0.034554
57.687526,11.979785,0.356652,-0.030085,-0.087048,0.045907,3,9802625,46.55,1017,1017,1017,6,2,-7095932.649,-0.021104,-0.001488,0.044489,2.830667,0.032592,0,0,0,0.519016,0.032592
57.687526,11.979785,0.336306,-0.026725,-0.088117,0.045907,3,9802635,46.56,1017,1017,1017,6,2,-7095932.648,-0.018748,0.000439,0.044478,2.832178,0.02831,0,0,0,0.516518,0.02831
57.687526,11.979785,0.336306,-0.026725,-0.088117,0.045907,3,9802645,46.57,1017,1017,1017,6,2,-7095932.647,-0.019475,0.002052,0.044431,2.833676,0.027422,0,0,0,0.516,0.027422
57.687526,11.979785,0.276465,-0.022449,-0.096822,0.045907,3,9802655,46.58,1017,1017,1017,6,2,-7095932.646,-0.018587,0.003611,0.044405,2.835161,0.024976,0,0,0,0.514572,0.024976
57.687526,11.979785,0.284843,-0.023671,-0.094073,0.045907,3,9802665,46.59,1017,1017,1017,6,2,-7095932.644,-0.016868,0.005867,0.044354,2.836632,0.021001,0,0,0,0.512253,0.021001
57.687526,11.979785,0.324338,-0.023518,-0.093615,0.045907,3,9802675,46.6,1017,1017,1017,6,2,-7095932.643,-0.016678,0.007753,0.044322,2.838091,0.018926,0,0,0,0.511042,0.018926
57.687526,11.979785,0.256119,-0.025198,-0.096822,0.045907,3,9802685,46.61,1017,1017,1017,6,2,-7095932.642,-0.018073,0.009108,0.044295,2.839536,0.018965,0,0,0,0.511065,0.018965
57.687526,11.979785,0.277662,-0.02138,-0.086743,0.045907,3,9802695,46.62,1017,1017,1017,6,2,-7095932.641,-0.015599,0.011094,0.044283,2.840968,0.014505,0,0,0,0.508463,0.014505
57.687526,11.979785,0.298008,-0.026878,-0.099418,0.045907,3,9802705,46.63,1017,1017,1017,6,2,-7095932.64,-0.015779,0.012803,0.044297,2.842388,0.012977,0,0,0,0.507571,0.012977
57.687526,11.979785,0.298008,-0.021533,-0.092088,0.045907,3,9802715,46.64,1017,1017,1017,6,2,-7095932.639,-0.016513,0.013919,0.044233,2.843795,0.012594,0,0,0,0.507348,0.012594
57.687526,11.979785,0.296811,-0.030849,-0.093768,0.045907,3,9802725,46.65,1017,1017,1017,6,2,-7095932.638,-0.016598,0.015283,0.044242,2.845189,0.011314,0,0,0,0.506601,0.011314
57.687526,11.979785,0.477531,-0.02474,-0.095142,0.045907,3,9802735,46.66,1017,1017,1017,6,2,-7095932.636,-0.016487,0.01612,0.044231,2.846571,0.010367,0,0,0,0.506049,0.010367
57.687523,11.97979,0.423674,-0.031001,-0.097891,0.045907,3,9802745,46.67,1041,1041,1041,6,0,-7095935.055,-0.023534,0.015291,0.044189,2.443033,0.018243,0,0,0,0.510644,0.018243
57.687523,11.97979,0.459579,-0.024435,-0.094531,0.045907,3,9802755,46.68,1041,1041,1041,6,0,-7095935.054,-0.023004,0.015145,0.044221,2.448005,0.017859,0,0,0,0.51042,0.017859
57.687523,11.97979,0.408116,-0.027794,-0.102014,0.045907,3,9802765,46.69,1041,1041,1041,6,0,-7095935.053,-0.024312,0.01493,0.044242,2.452932,0.019381,0,0,0,0.511308,0.019381
57.687523,11.97979,0.445217,-0.028405,-0.101404,0.045907,3,9802775,46.7,1041,1041,1041,6,0,-7095935.051,-0.022582,0.015167,0.044233,2.457815,0.017414,0,0,0,0.510161,0.017414
57.687523,11.97979,0.382982,-0.029932,-0.103084,0.045907,3,9802785,46.71,1041,1041,1041,6,0,-7095935.05,-0.023653,0.014875,0.044213,2.462655,0.018778,0,0,0,0.510956,0.018778
57.687523,11.97979,0.451201,-0.028558,-0.096822,0.045907,3,9802795,46.72,1041,1041,1041,6,0,-7095935.049,-0.021451,0.015238,0.044215,2.467451,0.016212,0,0,0,0.509459,0.016212
57.687523,11.97979,0.381786,-0.035125,-0.092852,0.045907,3,9802805,46.73,1041,1041,1041,7,0,-7095935.048,-0.023638,0.014815,0.044218,2.472205,0.018823,0,0,0,0.510982,0.018823
57.687523,11.97979,0.436839,-0.037874,-0.085368,0.045907,3,9802815,46.74,1041,1041,1041,7,0,-7095935.047,-0.021409,0.014946,0.044265,2.476916,0.016463,0,0,0,0.509605,0.016463
57.687523,11.97979,0.479925,-0.044135,-0.086285,0.045879,3,9802825,46.75,1041,1041,1041,7,0,-7095935.046,-0.02309,0.014238,0.044295,2.481585,0.018852,0,0,0,0.510999,0.018852
57.687523,11.97979,0.421281,-0.039706,-0.080481,0.045879,3,9802835,46.76,1041,1041,1041,7,0,-7095935.045,-0.025206,0.012889,0.044295,2.486213,0.022317,0,0,0,0.513021,0.022317
57.687523,11.97979,0.436839,-0.04215,-0.082772,0.045879,3,9802845,46.77,1041,1041,1041,7,0,-7095935.043,-0.023439,0.01258,0.044354,2.490799,0.02086,0,0,0,0.512171,0.02086
57.687523,11.97979,0.44043,-0.042302,-0.077733,0.045879,3,9802855,46.78,1041,1041,1041,7,0,-7095935.042,-0.02369,0.011905,0.044353,2.495344,0.021784,0,0,0,0.51271,0.021784
57.687523,11.97979,0.362636,-0.043524,-0.082161,0.045879,3,9802865,46.79,1041,1041,1041,7,0,-7095935.041,-0.02393,0.011243,0.044381,2.499849,0.022687,0,0,0,0.513237,0.022687
57.687523,11.97979,0.371014,-0.036499,-0.078038,0.045879,3,9802875,46.8,1041,1041,1041,7,0,-7095935.04,-0.020957,0.01139,0.044388,2.504313,0.019566,0,0,0,0.511416,0.019566
57.687523,11.97979,0.31596,-0.041539,-0.085827,0.045879,3,9802885,46.81,1041,1041,1041,7,0,-7095935.039,-0.020625,0.011635,0.044388,2.508738,0.01899,0,0,0,0.51108,0.01899
57.687523,11.97979,0.196278,-0.041233,-0.08094,0.045879,3,9802895,46.82,1041,1041,1041,7,0,-7095935.038,-0.018367,0.01217,0.044355,2.513123,0.016196,0,0,0,0.50945,0.016196
57.687523,11.97979,0.23338,-0.045051,-0.082467,0.045879,3,9802905,46.83,1041,1041,1041,7,0,-7095935.037,-0.013117,0.01384,0.044364,2.517469,0.009277,0,0,0,0.505413,0.009277
57.687523,11.97979,0.241758,-0.041997,-0.082161,0.045879,3,9802915,46.84,1041,1041,1041,7,0,-7095935.035,-0.013329,0.014546,0.044309,2.521776,0.008783,0,0,0,0.505125,0.008783
57.687523,11.97979,0.226199,-0.046731,-0.08094,0.045879,3,9802925,46.85,1041,1041,1041,7,0,-7095935.034,-0.013658,0.015285,0.044285,2.526045,0.008372,0,0,0,0.504885,0.008372
57.687523,11.97979,0.177129,-0.043371,-0.086285,0.045879,3,9802935,46.86,1041,1041,1041,7,0,-7095935.033,-0.013071,0.01593,0.044281,2.530275,0.007141,0,0,0,0.504167,0.007141
57.687523,11.97979,0.171145,-0.042761,-0.088881,0.045879,3,9802945,46.87,1041,1041,1041,7,0,-7095935.032,-0.010962,0.017185,0.044255,2.534468,0.003777,0,0,0,0.502204,0.003777
57.687523,11.97979,0.138831,-0.042302,-0.091172,0.045879,3,9802955,46.88,1041,1041,1041,7,0,-7095935.031,-0.010183,0.018346,0.044212,2.538624,0.001838,0,0,0,0.501072,0.001838
57.687523,11.97979,0.095746,-0.037874,-0.084452,0.045879,3,9802965,46.89,1041,1041,1041,7,0,-7095935.03,-0.008662,0.019758,0.044178,2.542742,-0.001096,0,0,0,0.49936,-0.001096
57.687523,11.97979,0.095746,-0.037874,-0.084452,0.045879,3,9802975,46.9,1041,1041,1041,7,0,-7095935.029,-0.006537,0.02169,0.044185,2.546824,-0.005154,0,0,0,0.496993,-0.005154
57.687523,11.97979,0.088565,-0.033903,-0.094837,0.045879,3,9802985,46.91,1041,1041,1041,7,0,-7095935.027,-0.005897,0.023548,0.044112,2.550869,-0.007651,0,0,0,0.495536,-0.007651
57.687523,11.97979,0.083777,-0.036957,-0.093921,0.045879,3,9802995,46.92,1041,1041,1041,7,0,-7095935.026,-0.0054,0.025372,0.044073,2.554878,-0.009973,0,0,0,0.494181,-0.009973
57.687523,11.97979,0.106517,-0.03375,-0.094684,0.045879,3,9803005,46.93,1041,1041,1041,7,0,-7095935.025,-0.004986,0.026963,0.044051,2.558851,-0.011977,0,0,0,0.493012,-0.011977
57.687523,11.97979,0.146012,-0.04047,-0.09499,0.045879,3,9803015,46.94,1041,1041,1041,7,0,-7095935.024,-0.005688,0.028356,0.044025,2.562789,-0.012669,0,0,0,0.492608,-0.012669
57.687523,11.97979,0.163964,-0.036499,-0.092393,0.045879,3,9803025,46.95,1041,1041,1041,7,0,-7095935.023,-0.007313,0.028953,0.044004,2.566691,-0.01164,0,0,0,0.493208,-0.01164
57.687523,11.97979,0.190294,-0.032987,-0.093768,0.045879,3,9803035,46.96,1041,1041,1041,7,0,-7095935.022,-0.008335,0.029613,0.044015,2.570559,-0.011278,0,0,0,0.49342,-0.011278
57.687523,11.97979,0.18072,-0.031612,-0.098349,0.045879,3,9803045,46.97,1041,1041,1041,7,-1,-7095935.021,-0.009552,0.030184,0.044015,2.574392,-0.010632,0,0,0,0.493797,-0.010632
57.687523,11.97979,0.214231,-0.031765,-0.093615,0.045879,3,9803055,46.98,1041,1041,1041,7,-1,-7095935.02,-0.009402,0.030952,0.044001,2.578192,-0.01155,0,0,0,0.493261,-0.01155
57.687523,11.97979,0.202263,-0.021991,-0.095906,0.045879,3,9803065,46.99,1041,1041,1041,7,-1,-7095935.018,-0.010642,0.031309,0.044008,2.581957,-0.010667,0,0,0,0.493776,-0.010667
57.687523,11.97979,0.271678,-0.025656,-0.091324,0.045879,3,9803075,47,1041,1041,1041,7,-1,-7095935.017,-0.010411,0.032324,0.044011,2.585688,-0.011912,0,0,0,0.49305,-0.011912
57.687523,11.97979,0.254923,-0.026878,-0.095448,0.045879,3,9803085,47.01,1041,1041,1041,7,-1,-7095935.016,-0.013037,0.032354,0.044017,2.589386,-0.009317,0,0,0,0.494564,-0.009317
57.687523,11.97979,0.293221,-0.028558,-0.094379,0.045879,3,9803095,47.02,1041,1041,1041,7,-1,-7095935.015,-0.012948,0.032636,0.044021,2.593052,-0.009688,0,0,0,0.494347,-0.009688
57.687523,11.97979,0.313567,-0.033903,-0.09499,0.045879,3,9803105,47.03,1041,1041,1041,7,-1,-7095935.014,-0.014422,0.032408,0.04402,2.596684,-0.007986,0,0,0,0.495341,-0.007986
57.687523,11.97979,0.287237,-0.033598,-0.090255,0.045879,3,9803115,47.04,1041,1041,1041,7,-1,-7095935.013,-0.015565,0.031791,0.044025,2.600284,-0.006226,0,0,0,0.496367,-0.006226
57.687523,11.97979,0.280056,-0.033598,-0.084452,0.045879,3,9803125,47.05,1041,1041,1041,7,-1,-7095935.012,-0.014816,0.03157,0.044064,2.603852,-0.006754,0,0,0,0.496059,-0.006754
57.687523,11.97979,0.271678,-0.032681,-0.084605,0.045879,3,9803135,47.06,1041,1041,1041,7,-1,-7095935.01,-0.014385,0.031404,0.044105,2.607388,-0.007019,0,0,0,0.495904,-0.007019
57.687523,11.97979,0.230986,-0.027794,-0.090103,0.045879,3,9803145,47.07,1041,1041,1041,7,-1,-7095935.009,-0.013971,0.031359,0.04412,2.610893,-0.007388,0,0,0,0.495689,-0.007388
57.687523,11.97979,0.229789,-0.027947,-0.090255,0.045879,3,9803155,47.08,1041,1041,1041,7,-1,-7095935.008,-0.012274,0.031962,0.044105,2.614366,-0.007388,0,0,0,0.495689,-0.007388
57.687523,11.97979,0.205853,-0.0281,-0.083841,0.045879,3,9803165,47.09,1041,1041,1041,7,-1,-7095935.007,-0.011818,0.032444,0.044083,2.617808,-0.009688,0,0,0,0.494348,-0.009688
57.687523,11.97979,0.143618,-0.031307,-0.085827,0.045879,3,9803175,47.1,1041,1041,1041,7,-1,-7095935.006,-0.010743,0.033125,0.044103,2.62122,-0.010626,0,0,0,0.4938,-0.010626
57.687523,11.97979,0.137634,-0.034056,-0.082467,0.045879,3,9803185,47.11,1041,1041,1041,7,-1,-7095935.005,-0.008011,0.034205,0.0441,2.624601,-0.012382,0,0,0,0.492776,-0.012382
57.687523,11.97979,0.140028,-0.033139,-0.086896,0.045879,3,9803195,47.12,1041,1041,1041,7,-1,-7095935.004,-0.007111,0.035006,0.04409,2.627952,-0.016194,0,0,0,0.490551,-0.016194
57.687523,11.97979,0.160374,-0.035277,-0.088728,0.045879,3,9803205,47.13,1041,1041,1041,7,-1,-7095935.003,-0.006956,0.035726,0.044055,2.631273,-0.017894,0,0,0,0.489559,-0.017894
57.687523,11.97979,0.173539,-0.036499,-0.091019,0.045879,3,9803215,47.14,1041,1041,1041,7,-1,-7095935.001,-0.007679,0.036073,0.044024,2.634564,-0.01877,0,0,0,0.489048,-0.01877
57.687523,11.97979,0.169948,-0.032223,-0.092546,0.045879,3,9803225,47.15,1041,1041,1041,7,-1,-7095935,-0.008334,0.036236,0.044002,2.637826,-0.018394,0,0,0,0.489268,-0.018394
57.687523,11.97979,0.174736,-0.035736,-0.095295,0.045879,3,9803235,47.16,1041,1041,1041,7,-1,-7095934.999,-0.008321,0.036673,0.04399,2.641059,-0.017902,0,0,0,0.489555,-0.017902
57.687523,11.97979,0.161571,-0.033292,-0.09728,0.045879,3,9803245,47.17,1041,1041,1041,7,-1,-7095934.998,-0.008481,0.036856,0.043969,2.644263,-0.018352,0,0,0,0.489292,-0.018352
57.687523,11.97979,0.18431,-0.029627,-0.093768,0.045879,3,9803255,47.18,1041,1041,1041,7,-1,-7095934.997,-0.007982,0.037296,0.043953,2.647438,-0.018376,0,0,0,0.489279,-0.018376
57.687523,11.97979,0.13165,-0.027794,-0.098044,0.045879,3,9803265,47.19,1041,1041,1041,7,-1,-7095934.996,-0.00874,0.037629,0.043955,2.650585,-0.019314,0,0,0,0.488731,-0.019314
57.687523,11.97979,0.140028,-0.024587,-0.090866,0.045879,3,9803275,47.2,1041,1041,1041,7,-1,-7095934.995,-0.006805,0.038627,0.043948,2.653704,-0.018889,0,0,0,0.488979,-0.018889
57.687523,11.97979,0.113698,-0.025198,-0.093004,0.045879,3,9803285,47.21,1041,1041,1041,7,-1,-7095934.993,-0.006647,0.039542,0.04396,2.656795,-0.021823,0,0,0,0.487267,-0.021823
57.687523,11.97979,0.117288,-0.027489,-0.086132,0.045879,3,9803295,47.22,1041,1041,1041,7,-1,-7095934.992,-0.005515,0.04064,0.043954,2.659859,-0.022895,0,0,0,0.486642,-0.022895
57.687523,11.97979,0.126863,-0.026725,-0.082467,0.045879,3,9803305,47.23,1041,1041,1041,7,-1,-7095934.991,-0.005483,0.041483,0.043979,2.662895,-0.025999,0,0,0,0.48483,-0.025999
57.687523,11.97979,0.10532,-0.0281,-0.080634,0.045879,3,9803315,47.24,1041,1041,1041,7,-1,-7095934.99,-0.005658,0.0422,0.043993,2.665904,-0.026542,0,0,0,0.484514,-0.026542
57.687523,11.97979,0.132847,-0.025962,-0.083689,0.045879,3,9803325,47.25,1041,1041,1041,7,-1,-7095934.989,-0.004801,0.043047,0.044009,2.668886,-0.028245,0,0,0,0.48352,-0.028245
57.687523,11.97979,0.124469,-0.026573,-0.08323,0.045879,3,9803335,47.26,1041,1041,1041,7,-1,-7095934.988,-0.005644,0.043609,0.043988,2.671842,-0.027965,0,0,0,0.483683,-0.027965
57.687523,11.97979,0.140028,-0.02474,-0.090408,0.045879,3,9803345,47.27,1041,1041,1041,7,-1,-7095934.987,-0.005461,0.044243,0.043986,2.674771,-0.028782,0,0,0,0.483207,-0.028782
57.687523,11.97979,0.134044,-0.023518,-0.090713,0.045879,3,9803355,47.28,1041,1041,1041,7,-1,-7095934.986,-0.005992,0.044749,0.043945,2.677674,-0.028757,0,0,0,0.483221,-0.028757
57.687523,11.97979,0.124469,-0.025198,-0.094226,0.045879,3,9803365,47.29,1041,1041,1041,7,-1,-7095934.984,-0.005837,0.045378,0.043929,2.680551,-0.029541,0,0,0,0.482764,-0.029541
57.687523,11.97979,0.146012,-0.028253,-0.100487,0.045879,3,9803375,47.3,1041,1041,1041,8,-1,-7095934.983,-0.005386,0.045976,0.043903,2.683403,-0.03059,0,0,0,0.482152,-0.03059
57.687523,11.97979,0.163964,-0.027794,-0.10232,0.045879,3,9803385,47.31,1041,1041,1041,8,-1,-7095934.982,-0.006099,0.046128,0.043852,2.686229,-0.030029,0,0,0,0.482479,-0.030029
57.687523,11.97979,0.165161,-0.031001,-0.09896,0.045879,3,9803395,47.32,1041,1041,1041,8,-1,-7095934.981,-0.006952,0.04614,0.043824,2.68903,-0.029189,0,0,0,0.48297,-0.029189
57.687523,11.97979,0.185507,-0.029016,-0.104305,0.045879,3,9803405,47.33,1041,1041,1041,8,-1,-7095934.98,-0.007187,0.046029,0.043833,2.691805,-0.028843,0,0,0,0.483171,-0.028843
57.687523,11.97979,0.159177,-0.029932,-0.102778,0.045879,3,9803415,47.34,1041,1041,1041,8,-1,-7095934.979,-0.008046,0.045815,0.043811,2.694556,-0.027769,0,0,0,0.483798,-0.027769
57.687523,11.97979,0.159177,-0.029932,-0.102778,0.045879,3,9803425,47.35,1041,1041,1041,8,-1,-7095934.978,-0.007209,0.045895,0.04382,2.697283,-0.027769,0,0,0,0.483798,-0.027769
57.687523,11.97979,0.216624,-0.028405,-0.09728,0.045879,3,9803435,47.36,1041,1041,1041,8,-1,-7095934.977,-0.009346,0.045404,0.043839,2.699985,-0.028686,0,0,0,0.483263,-0.028686
57.687523,11.97979,0.189098,-0.025962,-0.095295,0.045879,3,9803445,47.37,1041,1041,1041,8,-1,-7095934.975,-0.008532,0.045449,0.043864,2.702663,-0.026917,0,0,0,0.484295,-0.026917
57.687523,11.97979,0.202263,-0.02978,-0.089339,0.045879,3,9803455,47.38,1041,1041,1041,8,-1,-7095934.974,-0.009041,0.045141,0.043905,2.705317,-0.026917,0,0,0,0.484295,-0.026917
57.687523,11.97979,0.162768,-0.026573,-0.086285,0.045879,3,9803465,47.39,1041,1041,1041,8,-1,-7095934.973,-0.007613,0.04546,0.043949,2.707947,-0.0261,0,0,0,0.484772,-0.0261
57.687523,11.97979,0.134044,-0.02978,-0.082314,0.045879,3,9803475,47.4,1041,1041,1041,8,-1,-7095934.972,-0.006151,0.045831,0.043978,2.710554,-0.027847,0,0,0,0.483753,-0.027847
57.687523,11.97979,0.326732,-0.033139,-0.081703,0.045879,3,9803485,47.41,1041,1041,1041,8,-1,-7095934.971,-0.013413,0.043897,0.043952,2.713138,-0.02968,0,0,0,0.482683,-0.02968
57.687523,11.97979,0.192688,-0.038026,-0.086743,0.045879,3,9803495,47.42,1041,1041,1041,8,-1,-7095934.97,-0.009836,0.043635,0.043997,2.715699,-0.020484,0,0,0,0.488048,-0.020484
57.687523,11.97979,-0.246545,-0.024129,-0.068875,0.045879,3,9803505,47.43,1041,1041,1041,8,-1,-7095934.969,0.008051,0.048578,0.044158,2.718236,-0.023799,0,0,0,0.486114,-0.023799
57.687523,11.97979,-0.669022,-0.041539,-0.039095,0.045879,3,9803515,47.44,1041,1041,1041,8,-1,-7095934.967,0.027683,0.05603,0.044357,2.720751,-0.046628,0,0,0,0.472794,-0.046628
57.687523,11.97979,0.18072,-0.010079,-0.002749,0.045879,3,9803525,47.45,1041,1041,1041,8,-1,-7095934.966,-0.001334,0.05463,0.044333,2.723244,-0.043296,0,0,0,0.474738,-0.043296
57.687523,11.97979,-0.041889,-0.046731,-0.062003,0.045879,3,9803535,47.46,1041,1041,1041,8,-1,-7095934.965,0.002734,0.055165,0.044178,2.725714,-0.047899,0,0,0,0.472053,-0.047899
57.687523,11.97979,0.187901,-0.010079,-0.054978,0.045879,3,9803545,47.47,1041,1041,1041,8,-1,-7095934.964,-0.005385,0.05485,0.044084,2.728163,-0.039466,0,0,0,0.476973,-0.039466
57.687523,11.97979,0.067022,-0.008399,-0.09163,0.045992,3,9803555,47.48,1041,1041,1041,8,-1,-7095934.963,-0.0024,0.056316,0.043949,2.730589,-0.043916,0,0,0,0.474377,-0.043916
57.687523,11.97979,0.405722,0.005651,-0.107054,0.046275,3,9803565,47.49,1041,1041,1041,8,-1,-7095934.962,-0.015006,0.054649,0.043805,2.732994,-0.029643,0,0,0,0.482704,-0.029643
57.687523,11.97979,0.347078,0.011301,-0.126602,0.046869,3,9803575,47.5,1041,1041,1041,8,-2,-7095934.961,-0.015549,0.054674,0.043919,2.735377,-0.029125,0,0,0,0.483007,-0.029125
57.687523,11.97979,0.143618,-0.000305,-0.140804,0.04769,3,9803585,47.51,1041,1041,1041,8,-2,-7095934.96,-0.007657,0.056361,0.044267,2.737739,-0.038704,0,0,0,0.477418,-0.038704
57.687523,11.97979,-0.073006,-0.014203,-0.136834,0.048539,3,9803595,47.52,1041,1041,1041,8,-2,-7095934.958,0.002691,0.059229,0.044862,2.74008,-0.05192,0,0,0,0.469706,-0.05192
57.687523,11.97979,0.090958,-0.030391,-0.116828,0.04919,3,9803605,47.53,1041,1041,1041,8,-2,-7095934.957,-0.001371,0.058956,0.045573,2.7424,-0.047585,0,0,0,0.472236,-0.047585
