Time,X,Y,Psi,Roll,Rollrate,Delta,Velocity
4.27,10.2430031848077,25.882492438571,1.18432843238764,-0.0931908564033974,0.00531404892855227,0.127601210267361,3
4.275,10.2478909379752,25.8966737597001,1.18432843238764,-0.0931642989644734,0.00530890596512994,0.127563466850995,3
4.28,10.2527789217764,25.9108550013367,1.18762444797422,-0.0931377675495537,0.00530363891251041,0.12752572343463,3
4.285,10.2576203537806,25.9250522030379,1.18762444797422,-0.0931112312057251,0.0053109336413757,0.127492762747915,3
4.29,10.2624619874163,25.9392493359785,1.19091850074239,-0.0930846578642484,0.0053184385620988,0.1274598020612,3
4.295,10.2672570482698,25.9534622664085,1.19091850074239,-0.0930580845279349,0.00531086403971728,0.127421076787739,3
4.3,10.272052346278,25.9676751168266,1.19421083943333,-0.0930315495416899,0.00530309792378601,0.127382351514278,3
4.305,10.2768010542015,25.9819036013928,1.19421083943333,-0.0930050364755754,0.00530212650722936,0.127346261025219,3
4.31,10.2815499833831,25.9961320121131,1.19750116428976,-0.0929785282965803,0.0053011429986549,0.12731017053616,3
4.315,10.2862522780971,26.0103759028884,1.19750116428976,-0.0929519944052313,0.00531246626307087,0.127278723675926,3
4.32,10.2909547658073,26.024619729949,1.20078961235049,-0.0929254031088021,0.00532410594632909,0.127247276815692,3
4.325,10.29561059956,26.0388788748063,1.20078961235049,-0.0928987920753084,0.00532029173578479,0.127209883447012,3
4.33,10.3002666630467,26.0531379446499,1.20407642511301,-0.0928722003478936,0.00531638320728524,0.127172490078331,3
4.335,10.304876057532,26.0674121690587,1.20407642511301,-0.0928456133303039,0.00531843447492665,0.127137379433539,3
4.34,10.3094856679524,26.0816863237366,1.20736129336805,-0.0928190158970531,0.00532054963813987,0.127102268788747,3
4.345,10.3140486018502,26.0959754676661,1.20736129336805,-0.0927924523845883,0.00530478637995944,0.127060394618518,3
4.35,10.3186117935451,26.110264529271,1.210644335841,-0.0927659687200319,0.00528860920220389,0.127018520448288,3
4.355,10.3231283002602,26.124568415704,1.210644335841,-0.0927395521239571,0.00527798429991575,0.126978898045145,3
4.36,10.3276450511576,26.1388722250332,1.21392520084907,-0.0927131893243515,0.00526708975748591,0.126939275642001,3
4.365,10.3321150786812,26.1531907044892,1.21392520084907,-0.092686850188417,0.00526857433634795,0.126904422982047,3
4.37,10.3365853212087,26.1675091168223,1.21720400551062,-0.0926605034840514,0.00527011725126938,0.126869570322093,3
4.375,10.3410088250265,26.1818420374587,1.21720400551062,-0.0926341858961213,0.00525686168572314,0.12682911728227,3
4.38,10.345432578645,26.1961748809978,1.220480997871,-0.0926079354271008,0.00524326861817202,0.126788664242446,3
4.385,10.3498095816676,26.2105220704277,1.220480997871,-0.0925817359255621,0.00523650556237307,0.12675091533306,3
4.39,10.3541868180215,26.2248691886713,1.22375588674097,-0.092555570634573,0.00522958385383474,0.126713166423674,3
4.395,10.3585172643115,26.2392304990198,1.22375588674097,-0.0925294083019755,0.00523537903407508,0.126680272032623,3
4.4,10.3628479141239,26.2535917479975,1.22702881275456,-0.0925032165467958,0.00524135335669362,0.126647377641572,3
4.405,10.3671317584019,26.2679670281059,1.22702881275456,-0.0924770310606314,0.00523280639729658,0.126608941032267,3
4.41,10.371415840721,26.2823422372758,1.23030002835423,-0.0924508888283601,0.00522405111074411,0.126570504422962,3
4.415,10.3756531060887,26.2967313158495,1.23030002835423,-0.0924247739141095,0.00522190889691232,0.126534640619558,3
4.42,10.3798905937743,26.3111203289536,1.23356924538261,-0.0923986697959121,0.00521973251824092,0.126498776816155,3
