Time,X_estimated,Y_estimated,Psi_estimated,Roll_estimated,Rollrate_estimated,Delta_estimated,Velocity_estimated,GPS_X,GPS_Y,a_y,w_x,w_z,Delta_enc,Velocity,Steerrate
25.8,-1.03236965782196,41.688575670583,-2.37204189486065,0.230538438688054,1.52328399084211,0.592101293805318,1.95564329985999,-1.03065471290959,41.6918281419649,-2.94050441757589,1.48635706796243,1.01634779856946,0.59216216814749,2,-1.90834076989542
25.81,-1.04290542559141,41.6713448847786,-2.36187946168172,0.247972206194777,1.54407040928666,0.57252129351936,1.95603923662532,-1.03065471290959,41.6918281419649,-3.25989806587631,1.50664159973978,0.982740133927832,0.572581088138685,2,-1.95810800088045
25.82,-1.05338564772122,41.6541237654998,-2.35205308661755,0.265667640110127,1.56589476532228,0.552434099192506,1.95643163918,-1.03065471290959,41.6918281419649,-3.58372174826966,1.52799931677027,0.948263189373138,0.552493533201935,2,-2.00875549367496
25.83,-1.06382042334394,41.6369182229087,-2.34257147480967,0.283654722275587,1.58877960040677,0.5318254906997,1.9568205390711,-1.03065471290959,41.6918281419649,-3.91220559302088,1.5504404967589,0.912890947491915,0.531884344620915,2,-2.060918858102
25.84,-1.07422014395099,41.6197341825467,-2.33344357546435,0.301969262373623,1.61273787980858,0.5106754748454,1.95720596756409,-1.03065471290959,41.6918281419649,-4.24558035820366,1.57396360990727,0.876588450991328,0.510733154971849,2,-2.11511896490668
25.85,-1.08459552515528,41.6025776310195,-2.3246786809378,0.32059135648885,1.63777143360004,0.48897085372197,1.95758795564537,-1.03065471290959,41.6918281419649,-4.58407871592116,1.59858345251271,0.839334718199984,0.489027739549726,2,-2.17054154221221
25.86,-1.09495756307463,41.5854545892158,-2.31628631010635,0.339544846412846,1.66389480967713,0.466695824729299,1.95796653402473,-1.03065471290959,41.6918281419649,-4.92793517274414,1.62430461097163,0.801101684447762,0.466751746830071,2,-2.22759927196558
25.87,-1.10531754521472,41.5683711419585,-2.30827625307165,0.358845083863213,1.69111540557254,0.443833453900822,1.95834173313786,-1.03065471290959,41.6918281419649,-5.27738487289648,1.65112870928977,0.761860309323559,0.443888256785281,2,-2.286349004479
25.88,-1.11568705288319,41.5513334605143,-2.30065859057871,0.378505202955533,1.71943706524169,0.420366410575347,1.95871358314877,-1.03065471290959,41.6918281419649,-5.6326629795244,1.67905442697977,0.721580954122034,0.4204200007992,2,-2.34682559860811
25.89,-1.12607795885084,41.534347822471,-2.29344370082448,0.398537655930964,1.74886066331548,0.396277105331246,1.9590821139522,-1.03065471290959,41.6918281419649,-5.99400401115201,1.70807714352701,0.680233509137706,0.396329435833406,2,-2.40905649657935
25.9,-1.13783919938085,41.5212689586546,-2.30130449052503,0.418954552182799,1.77938390026326,0.37154772668469,1.95900876056433,-1.13809778622555,41.5231442597378,-6.3616410856502,1.73818844774891,0.637787464796585,0.371598785871158,2,-2.47306499622481
25.91,-1.14855284265943,41.5045653651497,-2.29492749222301,0.439823855318834,1.81100123062301,0.346148078530457,1.95937465655519,-1.13809778622555,41.5231442597378,-6.73580161902215,1.76935090476436,0.594189214046751,0.346196817442832,2,-2.54019684283255
25.92,-1.15932427539088,41.4879344130369,-2.28898643660485,0.461057005965135,1.84367787979364,0.320069581306991,1.95973728648536,-1.13809778622555,41.5231442597378,-7.1167110708645,1.80156945272739,0.549428704506603,0.320117673655649,2,-2.60791437871832
25.93,-1.17016640472401,41.4713832337814,-2.2834929749849,0.48269769881664,1.87741848526404,0.293296758340103,1.96009667950833,-1.13809778622555,41.5231442597378,-7.50459243011573,1.83482229974114,0.503476378186271,0.293344132921297,2,-2.67735407343524
25.94,-1.18109237933709,41.4549191745933,-2.27845902430887,0.504764561752339,1.91220710332954,0.265811582725277,1.9604528645174,-1.13809778622555,41.5231442597378,-7.89966312820263,1.86907967235382,0.456301272892887,0.265858155510379,2,-2.74859774109178
25.95,-1.19211559419554,41.4385498415152,-2.27389681092428,0.527269409197768,1.94801786709109,0.237595684870205,1.96080587014793,-1.13809778622555,41.5231442597378,-8.30213338579957,1.90430396723643,0.407872128089884,0.237641527867322,2,-2.82166276430569
25.96,-1.20324968068946,41.4222831325519,-2.26981887646212,0.550221727110051,1.98481690542094,0.208630777184809,1.96115572477969,-1.13809778622555,41.5231442597378,-8.71220446704625,1.94044897052818,0.358157759527727,0.208676080884226,2,-2.89654469830963
25.97,-1.2145084925955,41.4061272707402,-2.26623807642944,0.573629682873944,2.0225620034209,0.178898767641333,1.96150245653913,-1.13809778622555,41.5231442597378,-9.13006672522533,1.97745874293499,0.307127266220917,0.178943810493392,2,-2.97322703908341
25.98,-1.22590608955071,41.3900908389125,-2.26316757685281,0.597519103366598,2.06120200833134,0.148377754547358,1.96184609330163,-1.13809778622555,41.5231442597378,-9.55589631297917,2.01525872676714,0.254742573526986,0.148422532986774,2,-3.05212775066177
25.99,-1.23745674483081,41.3741828385959,-2.26062091966492,0.621862097053691,2.10066634301065,0.117053521664091,1.96218666269374,-1.13809778622555,41.5231442597378,-9.98985416880451,2.05377623737483,0.200980969547446,0.11709901556447,2,-3.13235174223039
26,-1.25224191444507,41.3596159805856,-2.27154857495131,0.646673778972256,2.14088722224352,0.0849100834958946,1.96274658248078,-1.25361130471735,41.3599444775384,-10.4320832917958,2.09291798914199,0.145814142180655,0.0849567625391595,2,-3.21422530253108
26.01,-1.26434460996045,41.3441471242019,-2.27009123469758,0.67199198110105,2.18177888695273,0.0519241758172051,1.96307911392662,-1.25361130471735,41.3599444775384,-10.8827031372409,2.13256114025899,0.0892012261676764,0.0519719642854677,2,-3.29847982536918
26.02,-1.27664196544341,41.3288389983928,-2.26920004264542,0.697759565816449,2.22322329954524,0.0180858948757639,1.96340867713035,-1.25361130471735,41.3599444775384,-11.3418084383861,2.17258874477131,0.0311281650849694,0.0181364310063084,2,-3.38355332791594
26.03,-1.28914859137226,41.3137027698388,-2.26888962836314,0.723993730572766,2.26511016586551,-0.016617602369976,1.9637352985871,-1.25361130471735,41.3599444775384,-11.8094652007118,2.212852151227,-0.0284286108263558,-0.0165635699197173,2,-3.47000009260257
26.04,-1.30187912095334,41.298750201706,-2.26917484184847,0.750713420351402,2.30730065955978,-0.0522034649738872,1.96405900455548,-1.25361130471735,41.3599444775384,-12.2857039893168,2.25317061006617,-0.0894989495222133,-0.052145429025962,2,-3.55818591062447
26.05,-1.31484820286087,41.2839937282209,-2.27007082743414,0.777878451938376,2.34962186928805,-0.0886802677425282,1.96437982105973,-1.25361130471735,41.3599444775384,-12.7705158520106,2.29334988417713,-0.152095627667138,-0.0886165904741423,2,-3.64711614481803
26.06,-1.32807040741822,41.2694464616956,-2.27159287662514,0.805488664877835,2.39188898672092,-0.126057103411482,1.96469777389179,-1.25361130471735,41.3599444775384,-13.2638461856097,2.33315840827284,-0.216234897582187,-0.125986523473211,2,-3.73699329990691
26.07,-1.34156018610988,41.2551222492364,-2.27375643698812,0.833531319232556,2.43388202552833,-0.164341805022708,1.96501288861336,-1.25361130471735,41.3599444775384,-13.7655871043586,2.37232845219545,-0.281929851113494,-0.164262855821452,2,-3.82763323482407
26.08,-1.35533181557936,41.2410357212824,-2.27657709053089,0.861986812430221,2.47534534199342,-0.203539865749936,1.96532519055798,-1.25361130471735,41.3599444775384,-14.27556920985,2.41055114943019,-0.349189438225904,-0.203450802102488,2,-3.9187946281036
26.09,-1.36939932995513,41.2272023350526,-2.28007051354242,0.890829554962501,2.51598346406647,-0.243653904126616,1.96563470483307,-1.25361130471735,41.3599444775384,-14.7935521713292,2.44747038109733,-0.418017649059688,-0.243552687120996,2,-4.01018850185078
26.1,-1.38659007086407,41.2128739561266,-2.29099669152933,0.920046399871561,2.55545555942253,-0.28468726418266,1.96646728113164,-1.3880476438363,41.2121886452443,-15.3192127678316,2.48266751874411,-0.488420292245279,-0.284571895201904,2,-4.1019208080908
26.11,-1.40138280188598,41.1996922444754,-2.29588287456831,0.949581405777787,2.59335953003133,-0.326635733459787,1.96676660087814,-1.3880476438363,41.2121886452443,-15.8521328032078,2.51566816684213,-0.560388522391868,-0.326503272690325,2,-4.19313774884211
26.12,-1.41650923953281,41.1868177546977,-2.30148903326086,0.97936778073121,2.62923940778136,-0.369486261143347,1.9670632488368,-1.3880476438363,41.2121886452443,-16.3917860716955,2.54593170691051,-0.633898868341762,-0.369333144413598,2,-4.28298717232731
26.13,-1.43198147587569,41.1742697088819,-2.30783064993809,1.00936074673072,2.66257677583083,-0.413223363470514,1.96735724885653,-1.3880476438363,41.2121886452443,-16.9375210979739,2.57282577912222,-0.708924889925536,-0.413046105341994,2,-4.37129609283958
26.14,-1.44781087450241,41.1620683027296,-2.31492294117808,1.03949487033983,2.69276496178042,-0.457826249608056,1.96764862457335,-1.3880476438363,41.2121886452443,-17.4885408205466,2.59561726028772,-0.785429921088672,-0.457620792463391,2,-4.45746871213969
26.15,-1.46400795035648,41.1502347184453,-2.32278076671888,1.06970817978278,2.71909896574153,-0.503271149195624,1.96793739941233,-1.3880476438363,41.2121886452443,-18.0438780512749,2.61344560470322,-0.863372578592447,-0.503033094358054,2,-4.54123018946627
26.16,-1.4805822587616,41.1387911449854,-2.33141857831986,1.09987047997189,2.74075147666539,-0.549518609245504,1.96822359658941,-1.3880476438363,41.2121886452443,-18.6023695967891,2.62532776684272,-0.942682252431161,-0.549241871000761,2,-4.62087766427071
26.17,-1.49754220096552,41.1277607175954,-2.34085015059552,1.12987824477204,2.75677582117203,-0.596521698928494,1.96850723911333,-1.3880476438363,41.2121886452443,-19.1626242090852,2.6301085405569,-1.02327787624789,-0.596199890105727,2,-4.69580191049663
26.18,-1.51489487620334,41.1171674914202,-2.35108845267081,1.15959888820745,2.76606121014345,-0.644222951325068,1.96878834978742,-1.3880476438363,41.2121886452443,-19.7229834860236,2.62643567663292,-1.10505904144196,-0.643848649873902,2,-4.7648759768175
26.19,-1.53264591240917,41.1070363848259,-2.36214546734663,1.18887329111552,2.76730641874004,-0.692551727159313,1.96906695121149,-1.3880476438363,41.2121886452443,-20.281475931021,2.61272209425083,-1.18790230679667,-0.692116228844319,2,-4.82675789704173
26.2,-1.55238581895296,41.0995915366101,-2.3850516737224,1.21753179243932,2.75898261191831,-0.741425923347184,1.96925107935391,-1.55295762605553,41.1005434231937,-20.8357605141863,2.58708714901173,-1.27166478162909,-0.740919373570934,2,-4.88031447266149
26.21,-1.5710424579025,41.0906681111932,-2.39777701562247,1.24534584317906,2.73928087840121,-0.790743895769604,1.96952555036144,-1.55295762605553,41.1005434231937,-21.3830601565881,2.54731512802141,-1.35616830745691,-0.790154282271226,2,-4.92349087002914
26.22,-1.59009766302366,41.0822901642864,-2.41134881843135,1.27201301578434,2.70607444027222,-0.840373848679016,1.96979757138593,-1.55295762605553,41.1005434231937,-21.9200863969541,2.49081368613592,-1.44118178447028,-0.839686307568916,2,-4.95320252976909
26.23,-1.60954889698698,41.0744848016742,-2.42577243677483,1.29724074962392,2.65686877177928,-0.890162795259949,1.97006716429643,-1.55295762605553,41.1005434231937,-22.4429461559612,2.41449717471996,-1.52643987198512,-0.889360852076177,2,-4.96745445072609
26.24,-1.62939109236345,41.0672791084369,-2.44105059951462,1.32068397174835,2.58870076276989,-0.939933193282496,1.97033435076675,-1.55295762605553,41.1005434231937,-22.9470273679124,2.31469708514687,-1.61163328748479,-0.938997716253166,2,-4.96368641769887
26.25,-1.64961644848772,41.060699848176,-2.45718298829561,1.341874004348,2.49806691179061,-0.989464759357347,1.97059915227728,-1.55295762605553,41.1005434231937,-23.4268717039756,2.18712584349586,-1.69637623413752,-0.988372120463737,2,-4.9374404210571
26.26,-1.67021415597585,41.0547730037825,-2.47416550396494,1.36030707973085,2.38087047483534,-1.03849743544112,1.97086159011663,-1.55295762605553,41.1005434231937,-23.876030173483,2.02676417118951,-1.78021635216639,-1.03722050301506,2,-4.88483825513227
26.27,-1.69117017753704,41.0495232835331,-2.4919895839063,1.37538025065453,2.23234751864991,-1.08672240460956,1.9711216853834,-1.55295762605553,41.1005434231937,-24.2869058938923,1.82785007713105,-1.86261583432787,-1.08522951733048,2,-4.80090143154245
26.28,-1.71246703168101,41.0449735123309,-2.51064136517487,1.38640602777702,2.04706442732679,-1.13377704171614,1.97137945898787,-1.55295762605553,41.1005434231937,-24.6506010000032,1.58393856484057,-1.9429446493684,-1.13203208368235,2,-4.68025663518658
26.29,-1.73408361541228,41.0411439263845,-2.53010076096879,1.39253726223388,1.81905359849911,-1.17922420928899,1.97163493165366,-1.55295762605553,41.1005434231937,-24.9568112874007,1.28830124481435,-2.02044353780826,-1.17718582915429,2,-4.51537454719366
26.3,-1.7522767579267,41.0619859635643,-2.62238051804109,1.39287236567051,1.54219697180181,-1.22255352379344,1.96822138107652,-1.74790504255464,41.0736653638725,-25.1938313469782,0.93459675660424,-2.09423300151371,-1.22017832530153,2,-4.29924961472426
26.31,-1.77453344506751,41.061263009887,-2.64336361438492,1.38661455970552,1.21082471035272,-1.2632149310409,1.96850504337655,-1.74790504255464,41.0736653638725,-25.34872774867,0.517808661605325,-2.16337611795932,-1.26046368608505,2,-4.02853607835214
26.32,-1.79696844201861,41.0613101546092,-2.66504459610484,1.37247164652923,0.8213651573699,-1.30050879673908,1.96878617365023,-1.74790504255464,41.0736653638725,-25.407996998983,0.0379248254205198,-2.22667307007274,-1.29734285328881,2,-3.68791672037568
26.33,-1.81954539386284,41.0621247112282,-2.6873656649553,1.34968381998778,0.374772977074242,-1.33368533216621,1.96906479449893,-1.74790504255464,41.0736653638725,-25.3589048513735,-0.497336788049631,-2.2828831462566,-1.33009294201987,2,-3.27500887310625
26.34,-1.84222506725729,41.0636957407818,-2.71025615381534,1.31782934502711,-0.12062214884647,-1.36198139861729,1.96934092832228,-1.74790504255464,41.0736653638725,-25.1915850886774,-1.06822014759408,-2.33076680060534,-1.35799174656088,2,-2.78988045410085
26.35,-1.86496614066523,41.0660033058822,-2.73363229755832,1.27712818649513,-0.646199674825804,-1.38469063310058,1.96961459731997,-1.74790504255464,41.0736653638725,-24.9019182776223,-1.64022945956718,-2.36921471280567,-1.38039293548591,2,-2.24011889250267
26.36,-1.88772633685569,41.069018306395,-2.75739820751259,1.22876954728294,-1.17230786957512,-1.40128824514522,1.96988582349353,-1.74790504255464,41.0736653638725,-24.4944697680262,-2.16677639449149,-2.39745135544751,-1.39684465757507,2,-1.6451722089166
26.37,-1.9104639748108,41.072703405738,-2.78144898785153,1.17495783580773,-1.66188899780675,-1.41156770055691,1.97015462864808,-1.74790504255464,41.0736653638725,-23.9840765497635,-2.5994673493498,-2.41523039028039,-1.40720338696773,2,-1.03587293926578
26.38,-1.93313979539058,41.0770152584042,-2.80567619793286,1.11877125265292,-2.07908141293231,-1.41577362364776,1.97042103439413,-1.74790504255464,41.0736653638725,-23.3945431047656,-2.90441157404544,-2.42301528716919,-1.4117391585087,2,-0.4535771540969
26.39,-1.95571883475094,41.0819081168061,-2.82997559568346,1.06348480332822,-2.39921551803445,-1.41462276155637,1.97068506214928,-1.74790504255464,41.0736653638725,-22.7541978415417,-3.07415934581438,-2.42197736486875,-1.41113442623037,2,0.0604732278325573
26.4,-1.94082969447583,41.1492215651495,-3.05045415683034,1.01183290510557,-2.61470866754005,-1.40919177542888,1.95903934612615,-1.91493827559071,41.1777429169483,-22.0901541770425,-3.12725835281521,-2.41381730746965,-1.4063800721712,2,0.475435405916796
26.41,-1.96143149090515,41.1593949129425,-3.07464058811148,0.965871327392357,-2.73504205648118,-1.40080201181689,1.95940496910418,-1.91493827559071,41.1777429169483,-21.4236155005803,-3.09935144401833,-2.40062902225253,-1.39869608487934,2,0.768398729186228
26.42,-1.98178009467907,41.1699919563748,-3.09868302306466,0.92518052378444,-2.77840744836173,-1.39050243019386,1.95976732845847,-1.91493827559071,41.1777429169483,-20.7686287614646,-3.02100172244131,-2.38402817793371,-1.38902381326253,2,0.967227161680881
26.43,-2.00186791945552,41.1809872941923,-3.12254868284252,0.889593083726698,-2.76590483747822,-1.37918700343077,1.96012645332079,-1.91493827559071,41.1777429169483,-20.1331280211405,-2.91839901167338,-2.36548628210518,-1.37822061257588,2,1.0803200686654
26.44,-2.0216893924671,41.1923624075548,3.13696517502551,0.858306295144081,-2.71728172159085,-1.36751876585839,1.96048237256286,-1.91493827559071,41.1777429169483,-19.5203633022698,-2.8091406405356,-2.34611534606601,-1.36693438211407,2,1.12862304618081
26.45,-2.04124009128653,41.2041040988442,3.11349399159056,0.830323974343929,-2.64840924839139,-1.35592556428302,1.96083511479869,-1.91493827559071,41.1777429169483,-18.9306429626995,-2.70327738187961,-2.32666431915557,-1.35560148772084,2,1.13328943932308
26.46,-2.0605161401058,41.2162027573701,3.09022178616423,0.804720395745295,-2.57069459686798,-1.34464530823292,1.96118470838685,-1.91493827559071,41.1777429169483,-18.3627062936886,-2.60558190906774,-2.30757982072298,-1.34448214650147,2,1.11193412193689
26.47,-2.0795138584211,41.2286508952981,3.06714318755745,0.780768769553953,-2.49160338221541,-1.33378598080845,1.96153118143283,-1.91493827559071,41.1777429169483,-17.8146178716251,-2.51769914104695,-2.28909262443328,-1.3337108158081,2,1.07713306933753
26.48,-2.09822959443373,41.2414421139285,3.044250971231,0.757888655069611,-2.41550221878154,-1.32336246802704,1.96187456179119,-1.91493827559071,41.1777429169483,-17.2842999954554,-2.43939094555979,-2.27126806670266,-1.32332556307582,2,1.03852527322766
26.49,-2.11665968140008,41.2545703353789,3.02153765715191,0.735721495798489,-2.34459341003626,-1.31334375848209,1.96221487706788,-1.91493827559071,41.1777429169483,-16.7698065790451,-2.36970028733714,-2.25408684527622,-1.31331514209038,2,1.0010420985438
26.5,-2.07510142518103,41.3156527436952,2.77379999824583,0.714036090019322,-2.27970012739415,-1.30367649291059,1.95085230278182,-2.03989093635494,41.3335929421089,-16.269425724416,-2.30741298965904,-2.23748109683177,-1.30364001314691,2,0.96751289434764
26.51,-2.08931162722275,41.3330315177231,2.75142456116309,0.693261111535975,-2.22147651485417,-1.29442831208483,1.95129100494403,-2.03989093635494,41.3335929421089,-15.7814896360559,-2.25324642190047,-2.22159711720233,-1.294385413659,2,0.925459948790839
26.52,-2.10316347285242,41.3506526713475,2.72920785371099,0.672260268770826,-2.16948823355946,-1.28543138297069,1.95172579116312,-2.03989093635494,41.3335929421089,-15.304594065847,-2.20419774263981,-2.20611267280136,-1.28536359831002,2,0.90218153489815
26.53,-2.1166551537377,41.3685087093264,2.7071455635721,0.651341136510614,-2.12268877938992,-1.27659663179223,1.95215669639357,-2.03989093635494,41.3335929421089,-14.8377625078943,-2.15919249595493,-2.19091381793968,-1.27650817808781,2,0.885542022220897
26.54,-2.12978522911812,41.3865915702074,2.68523490723209,0.630587165198379,-2.080225517907,-1.26787132720572,1.95258375527786,-2.03989093635494,41.3335929421089,-14.3802129452749,-2.117477381759,-2.17591381073276,-1.26776861393233,2,0.873956415547936
26.55,-2.14255257042762,41.4048929072002,2.66347400622239,0.610027987651626,-2.04138852918154,-1.25921583814517,1.95300700214926,-2.03989093635494,41.3335929421089,-13.9313023946727,-2.07850032205277,-2.16104305227567,-1.25910435492341,2,0.866425900891486
26.56,-2.15495635484687,41.4234041912479,2.64186166227569,0.589678812252952,-2.00559769931643,-1.25059834344189,1.95342647103453,-2.03989093635494,41.3335929421089,-13.4904901102898,-2.04185354263612,-2.14624501977501,-1.2504824687716,2,0.862188615181264
26.57,-2.1669960652472,41.4421167746566,2.62039722328209,0.569548958465986,-1.97238992839971,-1.24199292981809,1.95384219565676,-2.03989093635494,41.3335929421089,-13.0573107996708,-2.00723628925221,-2.13147360467749,-1.2418760909125,2,0.860637785910052
26.58,-2.17867148911557,41.4610219409489,2.59908048188998,0.549643630967226,-1.94140275655723,-1.23337832055451,1.95425420943796,-2.03989093635494,41.3335929421089,-12.6313547715092,-1.97442709461541,-2.1166909268651,-1.23326315097528,2,0.861293993722361
26.59,-2.18998271619368,41.4801109455365,2.5779115959272,0.529964481673762,-1.91235671037714,-1.22473681731624,1.95466254550186,-2.03989093635494,41.3335929421089,-12.2122532913561,-1.94326269265616,-2.10186548327597,-1.22462529410005,2,0.863785687522272
26.6,-2.15788069082342,41.5088683021642,2.42853004606658,0.510529121000138,-1.88505255791156,-1.2160576778966,1.94822618176928,-2.1349532678627,41.5092306079625,-11.7996628152019,-1.91366671257775,-2.08697845816159,-1.21595155752936,2,0.86737365706929
26.61,-2.16583887048796,41.529449101112,2.4076584401055,0.49160642759343,-1.85954834137979,-1.20739315991311,1.9486883252122,-2.1349532678627,41.5092306079625,-11.3931836484385,-1.88620023163943,-2.07212604899652,-1.20729798950296,2,0.865356802639964
26.62,-2.17341867010001,41.5501397856698,2.38693554617385,0.472635303845453,-1.83576644624827,-1.19867429468704,1.94914634347044,-2.1349532678627,41.5092306079625,-10.9924452770865,-1.86011188484476,-2.05716599342289,-1.19858170266045,2,0.871628684251195
26.63,-2.18062232597452,41.5709321132998,2.3663622970516,0.453794640270843,-1.81342754012774,-1.18987284121299,1.94960027336622,-2.1349532678627,41.5092306079625,-10.5971661041868,-1.83528446982117,-2.04206713690094,-1.18978454520395,2,0.879715745650257
26.64,-2.18745244625261,41.591817849505,2.34594011022856,0.435125851718805,-1.79238411466043,-1.18097642241686,1.95005015139308,-2.1349532678627,41.5092306079625,-10.2070827721596,-1.81166141650514,-2.02680849079537,-1.18089428837101,2,0.889025683293752
26.65,-2.19391193077741,41.6127888766089,2.32567061562642,0.416634255449248,-1.772546268586,-1.1719758436133,1.95049601371881,-2.1349532678627,41.5092306079625,-9.82194140988042,-1.7892094564832,-2.01137284012403,-1.1719009020704,2,0.899338630060828
26.66,-2.20000395369265,41.6338372213037,2.30555560097833,0.398314887633385,-1.75385534030881,-1.16286263512565,1.95093789618837,-2.1349532678627,41.5092306079625,-9.44149400612059,-1.76790659398402,-1.99574467038189,-1.16279534697233,2,0.910555509807406
26.67,-2.20573195822216,41.6549550666895,2.28559699938536,0.38015934520222,-1.73627190506336,-1.15362856964431,1.95137583432674,-2.1349532678627,41.5092306079625,-9.0654965452227,-1.74773725649406,-1.97990932239634,-1.15356908209559,2,0.922626487674094
26.68,-2.21109965361231,41.6761347612661,2.26579688515664,0.362157778923752,-1.7197690805716,-1.14426552204834,1.95180986334181,-2.1349532678627,41.5092306079625,-8.69370790384475,-1.72868989584052,-1.96385255870498,-1.1442138121631,2,0.935526993248807
26.69,-2.21611101252026,41.6973688270116,2.24615747205547,0.344299588299441,-1.70432836558862,-1.13476538767788,1.9522400181272,-2.1349532678627,41.5092306079625,-8.32588914152905,-1.71075564963288,-1.94756030469882,-1.13472133678225,2,0.949247538084633
26.7,-2.20591931830373,41.7067777593432,2.20943397761088,0.326573728245052,-1.68993694596451,-1.12512001994134,1.94861342130844,-2.19749408984785,41.6989585313073,-7.96180301488989,-1.69392756012831,-1.93101848206347,-1.12508345340154,2,0.963788338071297
26.71,-2.20983845350082,41.7281375121734,2.19012316518645,0.309011709401099,-1.6766051476505,-1.11533065146643,1.94907210817388,-2.19749408984785,41.6989585313073,-7.60120562578858,-1.67826886803066,-1.91423043101965,-1.11530210815823,2,0.978134524330546
26.72,-2.21341498557913,41.7495242793578,2.17098037097788,0.291524129119622,-1.66433881814448,-1.10538127536758,1.94952670070875,-2.19749408984785,41.6989585313073,-7.2438551101619,-1.66370893155976,-1.89716520146944,-1.10535926836991,2,0.994283978831988
26.73,-2.21665400522382,41.7709314639867,2.1520083412497,0.274124658186606,-1.65311256126043,-1.09526104780521,1.94997723545984,-2.19749408984785,41.6989585313073,-6.88951762006099,-1.65023858808117,-1.87980657730551,-1.09524548592709,2,1.01137824428207
26.74,-2.2195608672851,41.7923526690392,2.13321000838291,0.256808193597538,-1.64291621234138,-1.08496096999403,1.95042374864776,-2.19749408984785,41.6989585313073,-6.53796065391495,-1.63785416001207,-1.86213918550204,-1.08495180393105,2,1.0293681996044
26.75,-2.22214117596871,41.8137817138371,2.11458845920767,0.239564786382062,-1.63374540400065,-1.07447218798089,1.95086627616978,-2.19749408984785,41.6989585313073,-6.18895225973659,-1.6265542010828,-1.84414767060685,-1.07446927572211,2,1.04825282089351
26.76,-2.22440078068911,41.8352126417177,2.09614693251753,0.222383159682272,-1.62559871355311,-1.06378568211238,1.95130485360274,-2.19749408984785,41.6989585313073,-5.84226065952492,-1.61633862137166,-1.82581644952448,-1.06378882200715,2,1.06804537149641
26.77,-2.22634577388554,41.8566397260901,2.07788882191335,0.205251609741043,-1.61847664067761,-1.05289221641445,1.95173951620593,-2.19749408984785,41.6989585313073,-5.49765398922155,-1.60720843120574,-1.80712962092989,-1.05290117808059,2,1.08876439265622
26.78,-2.22798248914295,41.8780574761583,2.05981767951613,0.188158242019769,-1.61238116177572,-1.04178232684612,1.95217029892391,-2.19749408984785,41.6989585313073,-5.15490007321971,-1.59916565964526,-1.78807091928773,-1.04179686703432,2,1.1104311046263
26.79,-2.22931749937307,41.8994606424875,2.04193721988139,0.171091033985129,-1.60731550429405,-1.03044631183782,1.9525972363893,-2.19749408984785,41.6989585313073,-4.81376620985424,-1.59221332854476,-1.76862368360818,-1.03046618155374,2,1.13306854805867
26.8,-2.23159480883397,41.9049631292357,2.0586308593334,0.154037849930372,-1.60328402335746,-1.01887422145828,1.95005099158558,-2.23080938185393,41.8960124112426,-4.47401896013247,-1.58635544632738,-1.74877083195786,-1.01889916906676,2,1.15670124869775
26.81,-2.23306689013147,41.9262576630558,2.04114357919799,0.136894860991906,-1.6002668163983,-1.00703573987225,1.95049684641159,-2.23080938185393,41.8960124112426,-4.13543669274536,-1.58149038975128,-1.72845749359009,-1.00706385982803,2,1.18353092387296
26.82,-2.23425831233137,41.9475329463169,2.02385948689433,0.119814910277834,-1.59823921313372,-0.994936457129518,1.95093872144836,-2.23080938185393,41.8960124112426,-3.79779450056471,-1.57772633035226,-1.70770068415862,-0.994970167792625,2,1.20936920354038
26.83,-2.23517646940329,41.9687844940465,2.00678305864017,0.102731698519096,-1.59724897607594,-0.982570429887761,1.9513766522203,-2.23080938185393,41.8960124112426,-3.46085537574827,-1.57507889374983,-1.68648510544732,-0.982609179648732,2,1.23609881438934
26.84,-2.23582896042994,41.9900080982313,1.98991887266084,0.0856187513257071,-1.59731743200456,-0.969927202162722,1.95181067393469,-2.23080938185393,41.8960124112426,-3.12437967779354,-1.57355797604447,-1.66479264286773,-0.969970341160897,2,1.26388384878352
26.85,-2.23622361845187,42.0111998151091,1.97327168664126,0.0684595881303532,-1.5984587415772,-0.956995354645964,1.95224082148457,-2.23080938185393,41.8960124112426,-2.78812577442608,-1.57317266491069,-1.64260401524983,-0.957042418399683,2,1.29279227612138
26.86,-2.2363685144505,42.0323559667222,1.95684645425976,0.0512401957846421,-1.60068520694674,-0.94376310336373,1.9526671294515,-2.23080938185393,41.8960124112426,-2.45185006410808,-1.57393250302749,-1.61989919781814,-0.943813744183371,2,1.32286742163115
26.87,-2.23627195714036,42.0534731445538,1.94064833144696,0.0339471059027044,-1.60400889854929,-0.930218355526341,1.95308963210836,-2.23080938185393,41.8960124112426,-2.11530683847315,-1.57584782536155,-1.59665752799191,-0.930272279721067,2,1.35414644623045
26.88,-2.23594249246596,42.074548213086,1.92468268168609,0.0165668871117409,-1.60844224115704,-0.916348689597122,1.95350836342212,-2.23080938185393,41.8960124112426,-1.77824810236178,-1.57892984638843,-1.57285772550873,-0.916405626337495,2,1.38666533835724
26.89,-2.235388903386,42.095578312979,1.90895508165538,-0.00091400085229937,-1.61399826192503,-0.90214133441123,1.95392335705653,-2.23080938185393,41.8960124112426,-1.44042338444301,-1.58319066918934,-1.5484778872332,-0.90220102244831,2,1.42046038891849
